uniqueID,drugName,condition,review,rating,date,usefulCount
67597,Plan B,Emergency Contraception,"""Hello all! I am sharing this because I want to reassure everyone that this drug does its job extremely well. I recently had gone off the pill and hadn&#039;t had sex in a month due to me and my long term partner being split. We decided to get back together and have sex, however, it was unprotected and his sperm did go inside of me. I am almost positive I was on my most fertile day but here I am, 12 days later after taking the Plan B and I am not pregnant. I took it within two hours after having unprotected sex. I had lots of breast tenderness and swelling, mood swings, and right now I am experiencing heavy cramps. But I do want to ease people&#039;s minds that this medicine is highly effective and it has relieved me because I am not ready for a bab""",10,19-May-17,15
49766,Ethinyl estradiol / levonorgestrel,Birth Control,"""Never had any side effects from this medication apart from some occasional spotting. I had to switch due to no one carrying it where I moved too. I was overall very happy with this product.""",9,8-May-15,5
130586,Levonorgestrel,Birth Control,"""I have had my Mirena for three months now. Insertion was only painful when measuring the uterus. I am a small girl (5&#039;1 and 90 pounds) so this could be why it was painful. I had cramps for a few days but a heat pillow solved that. I had zero spotting after insertion and haven&#039;t had a period since. Though my chest has grown about one size (nothing to complain about) and blemishes are starting to appear. My waist has become more curvy and sex drive more intense. Altogether I absolutely love it!""",10,1-May-12,2
23827,Saphris,Bipolar Disorde,"""This was my second time trying saphris. Throughout my first experience,  it worked great for my severe depression,  but caused me to gain 20  pounds in a very short time frame. This increase in weight wasn&#039;t acceptable, as I battle with bulimia as well. The second time around,  a few years later,  I had high hopes for this medication,  as it had virtually wiped out my depression while on it in the past, and I was taking the precautionary measure of adding Effexor to my medication regimen to help counteract the side effect of increased hunger and weight gain. The Effexor did help with decreasing my appetite;  however the antidepressant effect was not nearly as strong for some reason.  It may have even worsened my depressive symptoms.""",7,8-Jan-16,7
175572,Augmentin,Sinusitis,"""I was prescribed Augmfnyin 875 twice a day for a severe sinus infection and just after two pills (one day) I could see light at the end of a dark stuffy congested tunnel...I began feeling much better almost immediately but a side effect that almost subways happens to me with antibiotics....I got a yeast infection! My doctor told me that this is common because an antibiotics job is to kill bacteria all whether good or bad....these include bacterial that naturally occur and are normal in the vaginal tract so my doctor usually prescribes something for a yeast infection. Other than that taken with food I did not have any side effects and feel much better..it&#039;s amazing how quickly it works. After being miserable for days, I&#039;m very happy!""",8,7-Jan-15,76
230489,Depo-Provera,Birth Control,"""I am 17 and was on it for half a year and never had a period. I got off it in January and still today have no period and its been 10 months. """,2,10-Oct-12,2
27860,Lexapro,Anxiety,"""This medicine was an extremely horrible experience for me. My doctor prescribed it to me for anxiety and day one sent me off the edge. How I felt during anxiety attacks was how this medication made me feel but fifty times worse. I felt like I drank a million milligrams of coffee and was on pins and needles for 8 hours. After reading these reviews I hate that it didn&#039;t have the same affect on me as it did the majority. I hate anxiety but I can&#039;t see myself taking another one of those pills EVER.""",1,3-Dec-16,25
135337,Tamiflu,Influenza,"""For the people who are worried about taking Tamiflu because of vomiting or worse symptoms, there is no need. I was worried of vomiting when my doctor prescribed it too me. To lessen the chance or basically exterminate the chance of vomiting, have a snack or a meal and you won&#039;t feel a thing. It will feel like your taking a regular medicine.""",10,31-Mar-17,2
64004,Sertraline,Obsessive Compulsive Disorde,"""Been on it reluctantly for two years at first did not work, tried others and went back to it. Originally 100mg no sex drive and extreme tiredness, cut in half deal with very very mild thoughts and occurrence of negativity, the sex drive modest and normal. So at 50mg slights on everything but able to function and think out problems instead of reacting horrible.""",9,15-May-17,5
231485,Trazodone,Depression,"""I take trazodone to help balance the effects Cymbalta had on my sleep and to help with my depression. My experience has been wonderful, helps me fall asleep and sleep restfully. Together with Cymbalta, Trazodone has completely eradicated my depression.""",10,1-Jun-16,63
136286,Prazosin,High Blood Pressure,"""Using this for parasomnia, bph and bp. Kind of silver bullet. But my new doc tried to give me the brand name... Is it an extended release or just much more expensive? I only take it at night and dizziness hasnt been an issue. Seems to work as well as other bph meds that I have tried, my bp has also been reasonable. Seems to make sleepwalking more infrequent which is why I tried it.""",6,6-Nov-16,2
135420,Tamiflu,Influenza,"""My husband tested positive for the flu on 2nd day of having symptoms. His Dr prescribed Tamiflu for both he and I since I slept in same bed while he was sick. One day later, I started to feel symptoms as well...aches, chills &amp; fever. I immediately started the tamiflu &amp; was only out of commission for 1 full day. Tamiflu is amazing if you start it early enough.""",10,28-Mar-16,5
214594,Liothyronine,"Hypothyroidism, After Thyroid Removal","""I had my thyroid removed 3 years ago. I have been on various T4 supplements since: Synthroid, levothyroxine, Tirosint and continued to complain of fatigue, fogginess, wt gain, achiness, shortness of breath at exercise. FINALLY switched doctors as my Indian doctor would not try Armour. The new nurse practitioner looked at my labs: high T4, nonexistent T3. She switched me back to Synthroid and decreased the dosage, then added, for the FIRST time, Cytomel (T3). Within 3 days I have noticed a HUGE difference. So happy and still know the time test. BUT, fog is lifting, energy level increasing, sleeping well, HAPPY. I am hoping this continues. Noticed a slight headache at first but not bad. Will continue to cautiously be excited that we are ON to something.""",9,1-Jul-12,169
66829,Seroquel,Generalized Anxiety Disorde,"""This medicine is great for daytime anxiety or anxiety with insomnia. Doctors give way too much of this 300mg, 500mg, etc. to non-manic patients when much smaller dosages will work. I used a HALF TABLET (12.5mg) for sleep. Lately I used 1/4 tablet (one in morning and one in afternoon) to lower base anxiety level. You don&#039;t need to be knocked out to get relief from anxiety!""",8,22-Oct-12,215
188605,ParaGard,Birth Control,"""I&#039;m currently 22 and I&#039;ve had my IUD for close to four years (March) I love it. I do have to warn though. It does cause heavier periods for the first few months. Mine went from three days to about a week long. There will be cramping. It is painful some days. But I&#039;ve never had cramps to begins with. So this was new. If you can get through the first 4-6 months of this, it is the best form of birth control. I always recommend it to my lady friends.""",10,28-Jan-16,14
156065,Cialis,Erectile Dysfunction,"""I have only tried the generic version of Cialis so maybe the real thing would work better, but it does nothing for me except a slight thickening of the penis. That would be fine if I were taking the drug recreationally, but I do actually need some help.

I regularly take Kamagra, which is generic Viagra, and that does work. Viagra is better, and I can get away with half the dose that I use for Kamagra, but it still costs 5 times as much. The slight difference is that Viagra swell the penis a little and possibly numbs it s little too, making you last longer.

But if I had to rely on Cialis, I would have no sex life, effectively. It must just be me, or at least ineffective for some people, because many people swear by it.""",2,6-Nov-13,34
